"","x","y","z","class"
"1",-0.9246826171875,-0.11688232421875,0.3768310546875,1
"2",-0.9443359375,-0.09033203125,0.3798828125,1
"3",-0.92919921875,-0.09033203125,0.3695068359375,1
"4",-0.915771484375,-0.0838623046875,0.3712158203125,1
"5",-1.0101318359375,-0.0687255859375,0.4637451171875,1
"6",0.1666259765625,0.0821533203125,1.027099609375,3
"7",-1.138916015625,-0.093505859375,0.0994873046875,1
"8",-0.982177734375,-0.10302734375,0.1666259765625,1
"9",-1.0343017578125,-0.072265625,0.2117919921875,1
"10",-0.031982421875,-0.026123046875,1.0650634765625,3
"11",-0.1839599609375,-0.0672607421875,1.0367431640625,3
"12",-0.1942138671875,-0.08203125,1.033935546875,3
"13",-0.207275390625,-0.0560302734375,1.008544921875,3
"14",-0.2196044921875,-0.098388671875,1.0101318359375,3
"15",-0.7222900390625,-0.374755859375,0.35791015625,1
"16",-0.8968505859375,-0.0263671875,-0.00390625,1
"17",-0.1021728515625,0.9571533203125,-0.002685546875,2
"18",0.1138916015625,0.9122314453125,-0.3812255859375,2
"19",-0.2052001953125,0.9681396484375,0.097900390625,2
"20",-0.357666015625,0.904541015625,0.05419921875,2
"21",-0.3258056640625,0.9468994140625,0.0789794921875,2
"22",-0.37646484375,0.9349365234375,-0.00732421875,2
"23",-0.2747802734375,0.971923828125,-0.0234375,2
"24",-0.0447998046875,0.521728515625,-0.2479248046875,2
"25",-1.0826416015625,-0.47509765625,0.0584716796875,1
"26",-0.4991455078125,-0.670654296875,0.5001220703125,2
"27",0.712890625,-0.6888427734375,0.56640625,1
"28",0.0633544921875,-0.4764404296875,0.9613037109375,3
"29",0.2647705078125,-0.6796875,0.7408447265625,3
"30",0.208984375,-0.7061767578125,0.7412109375,3
"31",0.192626953125,-0.69622802734375,0.73431396484375,3
"32",0.208740234375,-0.6983642578125,0.734375,3
"33",0.1856689453125,-0.6866455078125,0.7362060546875,3
"34",0.183349609375,-0.69403076171875,0.72686767578125,3
"35",0.1817626953125,-0.7071533203125,0.739013671875,3
"36",0.185546875,-0.6859130859375,0.71484375,3
"37",0.176513671875,-0.707275390625,0.7279052734375,3
"38",0.2205810546875,-0.575439453125,1.0201416015625,3
"39",0.482177734375,-0.5718994140625,0.7730712890625,3
"40",0.421142578125,-0.689697265625,0.6549072265625,2
"41",0.3875732421875,-0.6802978515625,0.6580810546875,2
"42",0.3885498046875,-0.681396484375,0.65545654296875,2
"43",0.3829345703125,-0.69189453125,0.6617431640625,2
"44",0.372802734375,-0.69482421875,0.6378173828125,2
"45",0.3890380859375,-0.6929931640625,0.659423828125,2
"46",0.38427734375,-0.6893310546875,0.6494140625,2
"47",0.3839111328125,-0.6912841796875,0.6617431640625,2
"48",0.3841552734375,-0.6922607421875,0.6492919921875,2
"49",0.3946533203125,-0.6884765625,0.65576171875,2
"50",0.39599609375,-0.6859130859375,0.65899658203125,2
"51",0.385986328125,-0.6893310546875,0.65283203125,2
"52",0.38330078125,-0.6700439453125,0.661865234375,2
"53",0.396728515625,-0.69140625,0.6361083984375,2
"54",0.3865966796875,-0.6912841796875,0.650634765625,2
"55",0.381591796875,-0.68133544921875,0.66748046875,2
"56",0.38427734375,-0.690185546875,0.6622314453125,2
"57",0.3856201171875,-0.69091796875,0.662109375,2
"58",0.3966064453125,-0.69384765625,0.660400390625,2
"59",0.38323974609375,-0.67999267578125,0.64306640625,2
"60",0.39202880859375,-0.6793212890625,0.66253662109375,2
"61",0.39794921875,-0.690673828125,0.6573486328125,2
"62",0.389241536458333,-0.6923828125,0.657307942708333,2
"63",0.3909912109375,-0.68170166015625,0.6632080078125,2
"64",0.387939453125,-0.689412434895833,0.6583251953125,2
"65",0.38739013671875,-0.69012451171875,0.65972900390625,2
"66",0.381510416666667,-0.684977213541667,0.656412760416667,2
"67",0.38446044921875,-0.69171142578125,0.65399169921875,2
"68",0.395751953125,-0.685099283854167,0.655843098958333,2
"69",0.386149088541667,-0.6937255859375,0.648966471354167,2
"70",0.389851888020833,-0.689697265625,0.652018229166667,2
"71",0.3963623046875,-0.68023681640625,0.64892578125,2
"72",0.390869140625,-0.682373046875,0.665323893229167,2
"73",0.39483642578125,-0.69085693359375,0.6591796875,2
"74",0.406778971354167,-0.677815755208333,0.641153971354167,2
"75",0.4117431640625,-0.68060302734375,0.6363525390625,2
"76",0.389892578125,-0.689697265625,0.6380615234375,2
"77",0.3885498046875,-0.688232421875,0.63427734375,2
"78",0.4061279296875,-0.68212890625,0.6414794921875,2
"79",0.407470703125,-0.6939697265625,0.6591796875,2
"80",0.4007568359375,-0.67041015625,0.638427734375,2
"81",0.4029541015625,-0.6939697265625,0.6357421875,2
"82",0.39361572265625,-0.68524169921875,0.64111328125,2
"83",0.406005859375,-0.69482421875,0.634521484375,2
"84",0.40228271484375,-0.689697265625,0.6358642578125,2
"85",0.399566650390625,-0.6854248046875,0.6422119140625,2
"86",0.412646484375,-0.686279296875,0.6350341796875,2
"87",0.4165283203125,-0.691064453125,0.640234375,2
"88",0.400320870535714,-0.687796456473214,0.639613560267857,2
"89",0.407484266493056,-0.691460503472222,0.6380615234375,2
"90",0.41058349609375,-0.685689290364583,0.640523274739583,2
"91",0.408989800347222,-0.687757703993056,0.638115776909722,2
"92",0.401890345982143,-0.690883091517857,0.641095842633929,2
"93",0.404349190848214,-0.688371930803571,0.641828264508929,2
"94",0.4124755859375,-0.6904296875,0.643758138020833,2
"95",0.4052734375,-0.6888427734375,0.6399658203125,2
"96",0.4052734375,-0.689306640625,0.643310546875,2
"97",0.410481770833333,-0.690694173177083,0.641031901041667,2
"98",0.4027099609375,-0.687093098958333,0.642049153645833,2
"99",0.403366088867188,-0.690093994140625,0.638778686523438,2
"100",0.404541015625,-0.687151227678571,0.644949776785714,2
"101",0.407867431640625,-0.685394287109375,0.643768310546875,2
"102",0.39599609375,-1.0474853515625,0.4793701171875,2
"103",0.19873046875,-0.556640625,0.7509765625,3
"104",0.6839599609375,-0.5960693359375,0.610595703125,1
"105",0.505859375,-0.6177978515625,0.632080078125,3
"106",0.4940185546875,-0.63232421875,0.6219482421875,2
"107",0.499755859375,-0.6204833984375,0.642578125,3
"108",0.4949951171875,-0.619140625,0.62109375,3
"109",0.49700927734375,-0.62060546875,0.625,3
"110",0.4984130859375,-0.6295166015625,0.632568359375,3
"111",0.494384765625,-0.6407470703125,0.618408203125,2
"112",0.496826171875,-0.623046875,0.6217041015625,2
"113",0.5169677734375,-0.6290283203125,0.6334228515625,3
"114",0.4986572265625,-0.6234130859375,0.62158203125,2
"115",0.4952392578125,-0.63134765625,0.642822265625,3
"116",0.49658203125,-0.6304931640625,0.64501953125,3
"117",0.4967041015625,-0.6182861328125,0.6456298828125,3
"118",0.5084228515625,-0.6309814453125,0.6248779296875,2
"119",0.4996337890625,-0.63134765625,0.6201171875,2
"120",0.495849609375,-0.620849609375,0.6480712890625,3
"121",0.5169677734375,-0.6204833984375,0.622314453125,3
"122",0.4974365234375,-0.630615234375,0.6424560546875,3
"123",0.519287109375,-0.6312255859375,0.6458740234375,3
"124",0.4970703125,-0.6417236328125,0.6231689453125,2
"125",0.4837646484375,-0.6317138671875,0.6424560546875,3
"126",0.4967041015625,-0.6324462890625,0.643310546875,3
"127",0.5072021484375,-0.6307373046875,0.637451171875,3
"128",0.5167236328125,-0.628662109375,0.646728515625,3
"129",0.5052490234375,-0.61767578125,0.643798828125,3
"130",0.4937744140625,-0.6192626953125,0.6427001953125,3
"131",0.51708984375,-0.6285400390625,0.624267578125,2
"132",0.4925537109375,-0.6202392578125,0.642333984375,3
"133",0.5185546875,-0.6297607421875,0.619140625,2
"134",0.499267578125,-0.6180419921875,0.6441650390625,3
"135",0.4945068359375,-0.6282958984375,0.642822265625,3
"136",0.504638671875,-0.6326904296875,0.6343994140625,3
"137",0.5030517578125,-0.6181640625,0.643310546875,3
"138",0.5048828125,-0.6326904296875,0.641845703125,3
"139",0.5068359375,-0.6197509765625,0.644287109375,3
"140",0.5028076171875,-0.6298828125,0.6331787109375,3
"141",0.4923095703125,-0.628662109375,0.645751953125,3
"142",0.5074462890625,-0.622314453125,0.64599609375,3
"143",0.46435546875,-0.632080078125,0.650390625,3
"144",0.4847412109375,-0.62890625,0.6500244140625,3
"145",0.4791259765625,-0.619873046875,0.653564453125,3
"146",0.48583984375,-0.626953125,0.6610107421875,3
"147",0.4857177734375,-0.617919921875,0.6531982421875,3
"148",0.464111328125,-0.62060546875,0.6552734375,3
"149",0.4864501953125,-0.619140625,0.65087890625,3
"150",0.4759521484375,-0.618896484375,0.6632080078125,3
"151",0.476806640625,-0.6181640625,0.64990234375,3
"152",0.4752197265625,-0.6202392578125,0.6497802734375,3
"153",0.4705810546875,-0.6290283203125,0.6549072265625,3
"154",0.4464111328125,-0.631591796875,0.65283203125,3
"155",0.452392578125,-0.6318359375,0.6669921875,3
"156",0.47216796875,-0.6328125,0.6497802734375,3
"157",0.4527587890625,-0.61962890625,0.654296875,3
"158",0.4698486328125,-0.6214599609375,0.6748046875,3
"159",0.462646484375,-0.6326904296875,0.652099609375,3
"160",0.462890625,-0.6181640625,0.6517333984375,3
"161",0.4730224609375,-0.61865234375,0.652587890625,3
"162",0.4720458984375,-0.6304931640625,0.6546630859375,3
"163",0.464599609375,-0.6201171875,0.6553955078125,3
"164",0.47314453125,-0.6199951171875,0.6732177734375,3
"165",0.47021484375,-0.62060546875,0.6761474609375,3
"166",0.4710693359375,-0.617431640625,0.6558837890625,3
"167",0.4722900390625,-0.620361328125,0.6553955078125,3
"168",0.4722900390625,-0.62060546875,0.6724853515625,3
"169",0.4613037109375,-0.6175537109375,0.6766357421875,3
"170",0.4764404296875,-0.6202392578125,0.65380859375,3
"171",0.4736328125,-0.6312255859375,0.675048828125,3
"172",0.4700927734375,-0.6304931640625,0.6751708984375,3
"173",0.4615478515625,-0.6197509765625,0.6484375,3
"174",0.4661865234375,-0.62255859375,0.6495361328125,3
"175",0.48779296875,-0.623046875,0.66357421875,3
"176",0.462158203125,-0.621826171875,0.658203125,3
"177",0.4622802734375,-0.620849609375,0.6519775390625,3
"178",0.464111328125,-0.618408203125,0.6500244140625,3
"179",0.464599609375,-0.620361328125,0.6593017578125,3
"180",0.46630859375,-0.6209716796875,0.650390625,3
"181",0.475830078125,-0.6173095703125,0.6533203125,3
"182",0.4737548828125,-0.6219482421875,0.6614990234375,3
"183",0.461181640625,-0.625,0.63916015625,3
"184",0.4632568359375,-0.6326904296875,0.6600341796875,3
"185",0.46826171875,-0.6197509765625,0.652587890625,3
"186",0.466552734375,-0.6212158203125,0.6485595703125,3
"187",0.4676513671875,-0.62158203125,0.66064453125,3
"188",0.4659423828125,-0.6319580078125,0.650634765625,3
"189",0.4752197265625,-0.62451171875,0.652587890625,3
"190",0.4638671875,-0.6199951171875,0.6607666015625,3
"191",0.4630126953125,-0.6312255859375,0.6494140625,3
"192",0.4852294921875,-0.621337890625,0.6636962890625,3
"193",0.466552734375,-0.6226806640625,0.65234375,3
"194",0.486328125,-0.6187744140625,0.6488037109375,3
"195",0.4649658203125,-0.621826171875,0.65234375,3
"196",0.4637451171875,-0.62158203125,0.663818359375,3
"197",0.4671630859375,-0.6214599609375,0.661865234375,3
